spot_name,region,richness,tags,summary,address,video_id,views,keywords
플로이스트 베이커리 카페 (Floyeast Bakery Cafe),성산,high,주차편함|베이커리,"주차 가능, 베이커리 카페이며 반려동물 동반 불가.",제주 서귀포시 성산읍 섭지코지로 107,Rn7q2JLUqb4,79313,제주 카페
플로이스트카페,성산,low,오션뷰,,,G9ABGB2-bps,6722,성산 카페|제주 베이커리 카페
하와이안비치카페,성산,high,오션뷰|디저트|베이커리,"섭지코지 코앞에 위치한 오션뷰 카페로 테라스에서 섭지코지 전망과 카이트서퍼를 바라볼 수 있으며, 시그니처 감귤 착즙주스와 감귤 크로플 등 디저트 메뉴가 있다. 영업시간은 10:00-19:30(화요일 휴무), 라스트오더 19:00.",제주 서귀포시 성산읍 신양로122번길 57 2층,65pTki_DcJo,264,성산 카페
하토우 커피 로스터스,성산,mid,감성,고즈넉하고 감성 있었던 커피 로스터스.,,6ebgz0jd8oQ,1705,성산 카페
해일리,성산,low,오션뷰,,,XgPtJ0Mx49w,513,성산 카페
해일리,성산,low,,,,Bc86dxlreu4,7155,성산 포토존
해일리 카페,성산,low,,,,MNbajM_rv4E,334,성산 카페
해일리 카페,성산,low,,,,WUBpb2yB_sc,1315,성산 포토존|우도 포토존
해일리 카페,성산,high,오션뷰|야외석,우도와 성산일출봉이 한 번에 보이는 포토존 가득한 카페.,제주 서귀포시 성산읍 한도로 269-37 해일리카페,Wk45aSDW-9Q,26116,제주 애견동반 카페
해일리카페,성산,low,오션뷰|감성,,,1oDdNODxM40,3340,성산 카페
해일리카페,성산,low,,,,patwfjAMMT8,8150,성산 카페
해일리카페,성산,mid,오션뷰|포토존,뷰 좋고 포토존(그네) 많은 카페로 커피와 디저트가 맛있다는 언급이 있음.,,mezGCSlhPJE,1009,성산 포토존
해일리카페,성산,low,오션뷰|포토존,,,6lzx1U4sAHI,95,성산 포토존|우도 포토존
해일리카페,성산,high,오션뷰|포토존를제외한사전단어아님,"성산일출봉과 우도를 한눈에 볼 수 있는 바다 절벽에 위치한 카페로 2000평 정원에 포토존(해일리스윙, 천국의 계단 등)이 있다.",제주 서귀포시 성산읍 한도로 269-37 해일리카페,ZfM6nQzbY4c,1442,성산 포토존|우도 포토존
헤일리,성산,low,,,,Lh984bbTbHY,69,김녕 카페
헤일리카페,성산,low,,,,cQ_N7hH_uyI,210,함덕 맛집|곽지 카페|조천 카페
호랑호랑 카페,성산,mid,오션뷰|야외석,성산일출봉과 바다를 볼 수 있는 오션뷰가 뛰어나며 야외테이블이 있어 바깥 자리에서 쉬기 좋다는 언급이 있음.,,GK7efuMW32s,235,성산 카페
훈데르트윈즈,성산,low,,,,cJ4mNonRQcg,26899,제주 오션뷰 카페
,세화,mid,오션뷰,바다를 보며 혼자 노트북하거나 책을 보기 좋은 오션뷰 카페로 제주 동쪽 평대해변 주위에 위치.,,7GalhT7nj1E,1229,세화 카페
"가는 곶, 세화",세화,low,감성,세화 지역의 카페 또는 카페형 장소로 소개됨.,,fdN8R23N3EI,29631,제주 감성 카페|세화 카페
가는곶 세화,세화,high,디저트,디저트 맛집으로 소개된 카페.,제주 제주시 구좌읍 세화14길 3 가는곶 세화,SplYGceGc-s,5663,세화 카페
가는곶 세화,세화,high,,,제주 제주시 구좌읍 세화14길 3,rO5OrDawkH0,50112,세화 카페
가는곶 세화,세화,mid,오션뷰|감성,오션뷰 카페로 소개됨.,,wRmpwgu1O3A,33626,세화 카페
가는곶세화,세화,low,,,,0sjFTrPoNSU,488,세화 카페
고래상점 제주,세화,high,,,제주 제주시 구좌읍 세화14길 9,rO5OrDawkH0,50112,세화 카페
구씨커피로스터스,세화,low,,,,Lh984bbTbHY,69,김녕 카페
구좌 세화 질그랭이 워케이션 센터 카페477+,세화,high,오션뷰,,제주 제주시 구좌읍 세평항로 46-9,rO5OrDawkH0,50112,세화 카페
꽃길만 걷차 Flowerway_jeju,세화,low,,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
나나이로,세화,low,감성,,,wRmpwgu1O3A,33626,세화 카페
나나이로 Nanairo,세화,low,,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
나이테,세화,low,,,,b647t5lRSN0,17896,세화 카페
달리센트,세화,low,감성,,,8O4AUNQyJVs,13386,함덕 카페|세화 카페
달치즈 구좌세화점,세화,high,베이커리|브런치|키즈친화|애견동반,"뷰: 없음. 분위기: 없음. 시그니처 메뉴와 가격대: 카이막(세트 포함), 피자(마르게리따/고르곤졸라/디아볼라 15, A/B 세트 각각 29.5/29.0), 치즈달빵(8.0), 음료(아메리카노 4.5, 에이드 6.0). 웨이팅/혼잡도: 없음. 주차: 공영주차장. 좌석 특성: 키즈존, 반려동물 동반 가능. 영업 특이사항: 영업시간 10:30-21:30(21:00 LO), 정기휴무 매주 수요일, 추석연휴 휴무.",제주 제주시 구좌읍 해녀박물관길 35 제주시 구좌읍 세화리1476-12 달치즈 카페,pWIAmFDGQbw,874,세화 카페
또갈 제주 감성 카페,세화,low,감성,제주 감성 카페로 ‘또갈 제주 감성 카페’라는 이름으로 영상에 언급됨.,,uTs4_HBnZjM,28850,제주 감성 카페|세화 카페
로스터리 풀잎들,세화,high,베이커리,,제주시 구좌읍 구좌로 56,xnFC4b5ln1E,10076,세화 카페
리틀슬로우,세화,high,감성,조용히 혼자만의 시간을 보낼 수 있고 커피가 진짜 맛있는 곳이라고 본문에 소개되어 있음.,제주시 구좌읍 세화2길 13,xnFC4b5ln1E,10076,세화 카페
마티에르,세화,high,,,제주시 구좌읍 세화8길 3,xnFC4b5ln1E,10076,세화 카페
모뉴에트,세화,mid,디저트|베이커리,까눌레 추천.,,f2KNsye7Ur8,159924,함덕 카페|월정리 카페|김녕 카페|세화 카페
무슈부부커피스탠드 오리진,세화,low,감성|통창,,,wRmpwgu1O3A,33626,세화 카페
백구옥,세화,low,감성,제주감성 낭낭한 신상 맛집으로 소개됨.,,x_KLotOHYr4,5570,세화 카페
별방촌,세화,low,,,,b647t5lRSN0,17896,세화 카페
브라보 커피웍스,세화,high,조용함,코지한 분위기의 에스프레소 바.,제주 제주시 구좌읍 세화11길 8 1층,SplYGceGc-s,5663,세화 카페
브라보 커피웍스,세화,low,브런치,,,vgerjzHIgfI,5859,세화 카페
브라보커피웍스,세화,low,,,,LoTRuXIrb9g,21041,김녕 카페
브라보커피웍스,세화,high,,,제주시 구좌읍 세화11길 8,xnFC4b5ln1E,10076,세화 카페
브라보커피웍스 제주세화점,세화,high,브런치|디저트|베이커리,,제주 제주시 구좌읍 세화11길 8,rO5OrDawkH0,50112,세화 카페
빙수 맛집 카페,세화,low,디저트,빙수 맛집으로 소개된 카페(세화 동선 내 언급).,,uTs4_HBnZjM,28850,제주 감성 카페|세화 카페
선셋봉고 Sunset Bongo,세화,low,,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
세화 빵집,세화,low,베이커리,세화 지역의 빵집으로 영상 타임라인에 언급됨.,,uTs4_HBnZjM,28850,제주 감성 카페|세화 카페
세화 오일장 the Sehwa Five-day interval market,세화,low,,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
세화 질그랭이 워케이션 센터 카페477,세화,high,,,제주시 구좌읍 세평항로 46-9,xnFC4b5ln1E,10076,세화 카페
세화 카페 (인테리어 예쁜 세화 카페),세화,low,감성,인테리어가 예쁜 세화 지역의 카페로 영상에 소개됨.,,uTs4_HBnZjM,28850,제주 감성 카페|세화 카페
세화소품샵,세화,low,,,,7x7iDazOkWY,2040,세화 카페
세화씨 문방구,세화,low,,,,wRmpwgu1O3A,33626,세화 카페
세화카페마티에르,세화,low,,,,SplYGceGc-s,5663,세화 카페
세화카페마티에르,세화,mid,디저트,무화과빙수 판매.,,lqYdejA2Loo,15787,세화 카페
세화카페텐더럽,세화,low,감성|신상,카페로 언급되며 제주 동쪽 뷰 좋은 카페 코스에 포함됨.,,x_KLotOHYr4,5570,세화 카페
스몰띵스벗,세화,low,감성,,,8O4AUNQyJVs,13386,함덕 카페|세화 카페
아베베,세화,low,,,,LoTRuXIrb9g,21041,김녕 카페
에릭스에스프레소,세화,high,,,제주시 구좌읍 구좌로 77,xnFC4b5ln1E,10076,세화 카페
여름문구사,세화,low,,,,b647t5lRSN0,17896,세화 카페
오가닉 제주,세화,low,로컬,,,b647t5lRSN0,17896,세화 카페
우리는,세화,low,감성,감성 카페로 소개됨 (세화 지역 내 카페 추천 목록 중 한 곳).,,fdN8R23N3EI,29631,제주 감성 카페|세화 카페
인카페온더비치,세화,low,오션뷰,,,LoTRuXIrb9g,21041,김녕 카페
일과견,세화,low,감성,세화 편의 추천 카페 목록에 포함된 카페.,,fdN8R23N3EI,29631,제주 감성 카페|세화 카페
잔잔한,세화,mid,오션뷰|감성,세화(평대리 근처로 표기된 평대리·세화 지역 맥락)에서 바다 경치를 즐기며 방문한 카페로 소개됨.,,FYmoVEKFbzk,94,세화 카페
제주 공감,세화,low,,,,b647t5lRSN0,17896,세화 카페
차한모금 A Sip of Tea,세화,low,전통찻집,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
카멜커피,세화,low,,,,LoTRuXIrb9g,21041,김녕 카페
카멜커피 제주점,세화,low,브런치|감성,,,wRmpwgu1O3A,33626,세화 카페
카페 공작소,세화,low,,,,vgerjzHIgfI,5859,세화 카페
카페 달치즈,세화,low,디저트|감성,,,b647t5lRSN0,17896,세화 카페
카페 마티에르,세화,low,감성,,,90Um0B87mf4,687,세화 카페
카페 마티에르,세화,low,감성,,,la7v239CXTw,145,세화 카페
카페 미와,세화,mid,감성|디저트,아늑한 좌식공간과 맛있는 케익이 있는 북카페로 소개됨.,,-vrPqr7ehBM,5078,세화 카페
카페 한라산,세화,low,,,,aUJV3YoMfJo,22022,함덕 카페|김녕 카페|세화 카페
카페 한라산,세화,low,오션뷰|감성,,,qZSFIgeqhaw,435,세화 카페
카페 한라산,세화,high,오션뷰|통창|베이커리|디저트|애견동반,"세화해변 근처 오션뷰 통창이 있는 카페로 내부 채광과 인테리어가 특징이며, 당근케이크로 유명하고 초코 구움케이크를 일일 20개 한정 판매한다. 영업시간은 매일 09:30-21:00(20:30 라스트오더).",제주 제주시 구좌읍 면수1길 48,zE6kOu-QJ2s,1521,세화 카페
카페 한라산,세화,mid,오션뷰|디저트|브런치,세화해변 오션뷰가 있는 카페로 당근케이크와 당근주스로 알려져 있음.,,g4cJmyjyWQ0,761,세화 카페
카페공작소,세화,low,감성,,,6b26hWGk6_c,385,세화 카페
카페까르네,세화,low,,,,JF_4EXMKg3s,266,세화 카페
카페텐더럽,세화,high,베이커리|주차편함,"두바이 소금빵과 두바이 베이글을 판매하는 카페로, 매일 11:00 - 20:00 영업하며 건물 앞에 주차 가능.",제주시 구좌읍 해맞이해안로 1426 2층,VFN-LdivL2s,4773,세화 카페
카페한라산,세화,high,,,제주시 구좌읍 면수1길 48,xnFC4b5ln1E,10076,세화 카페
카페한라산,세화,low,,,,lqYdejA2Loo,15787,세화 카페
카페한라산,세화,low,오션뷰|당근케익맛집,,,Zej5VgJ41UQ,2661,세화 카페
코코하 (카페),세화,low,디저트,,,vgerjzHIgfI,5859,세화 카페
코코하 카카오패밀리,세화,low,디저트,,,SplYGceGc-s,5663,세화 카페
코코하 카카오패밀리,세화,low,디저트|감성,,,wRmpwgu1O3A,33626,세화 카페
코코하 카카오패밀리 로이인더정글카밀라스,세화,high,디저트,,제주시 구좌읍 구좌로 60,xnFC4b5ln1E,10076,세화 카페
텐더럽카페,세화,mid,베이커리|오션뷰,"에메랄드 빛 바다, 세화 해수욕장 앞에 있는 귀엽고 사랑스러운 베이커리 카페.",,uOUlXaAmnIM,5401,세화 카페
펠롱잡화점,세화,low,,,,wRmpwgu1O3A,33626,세화 카페
풀무질,세화,low,,,,vgerjzHIgfI,5859,세화 카페
한라산,세화,low,감성,세화리에 위치한 카페 이름으로 소개됨.,,FYmoVEKFbzk,94,세화 카페
혜리스마스,세화,low,,,,b647t5lRSN0,17896,세화 카페
호자 Hoja,세화,low,,,,hx4-j0WOTd4,102088,성산 카페|세화 카페
시시소소,송당,mid,베이커리|디저트,갓구운 에그타르트를 추천한다고 언급됨.,,-vrPqr7ehBM,5078,세화 카페
골든피스 제주점,안덕,low,대형,,,BEy6jwOlsFE,363,제주 카페|서귀포 카페
더리트리브,안덕,high,감성,분위기 좋은 카페,제주 서귀포시 안덕면 화순로 67,SrFxvaKAe_k,138484,애월 카페|한림 카페|한림 맛집|협재 카페|함덕 카페|월정리 카페|월정리 맛집|성산 카페|표선 카페|서귀포 카페|제주 오션뷰 카페|제주 감성 카페|제주 브런치 카페|제주 조용한 카페|곽지 카페
도도카페,안덕,high,베이커리|오션뷰,"실내는 1층 우디 인테리어, 2층에서 제주 전경을 볼 수 있는 구성이며 소금빵 할인 행사(1,000원) 등 가성비를 강조함.",제주 서귀포시 안덕면 대평감산로 47 도도카페,PeWDJwcLhq8,235386,제주 카페|중문 카페|제주시 카페|서귀포 카페|제주 베이커리 카페|제주 디저트 카페|제주 조용한 카페|제주 노을 카페
무로이,안덕,high,조용함|감성,미니멀한 디자인과 조용한 분위기로 힐링을 선사하는 카페.,제주 서귀포시 안덕면 동광본동로 21,5be5L8eAVi4,1943,서귀포 카페
부젤라또,안덕,high,디저트|주차편함,젤라또 전문점으로 핑크빛 인테리어가 인상적이며 매장 전용 주차장이 있으나 협소해 해안가 도로에 주차하는 편이 낫다고 안내됨.,제주 서귀포시 안덕면 형제해안로 32 부젤라또,TYc5djLDFd8,6990,제주 카페|제주시 카페|제주 오션뷰 카페|제주 노을 카페
부젤라또,안덕,high,디저트|주차편함,"젤라또 전문 수제 아이스크림 가게로 매일 10:00–20:30 영업, 매장 앞 도로 주차 가능. 싱글컵·더블컵(흑미리조맛, 초코맛) 추천 메뉴.",제주 서귀포시 안덕면 형제해안로 32 부젤라또,LRcoMWDZVgk,44974,대정 카페
비밀역,안덕,high,디저트|신상,"뷰: 빈칸. 분위기: 레트로/테마 카페. 시그니처 메뉴와 가격대: 오리지널 레트로 파르페 8,800원. 영업 특이사항: 영업시간 10:30 ~ 18:00.",제주 서귀포시 안덕면 화순중앙로 124번길 26-1,rC-aCH3wETA,85434,제주 카페|제주시 카페|서귀포 카페|제주 조용한 카페|제주 신상 카페|위미 카페
비밀역 카페,안덕,high,레트로|디저트|베이커리,"기차역 컨셉의 제주 안덕 소재 카페로 메뉴로 토스트 도시락, 파르페, 라떼류 등이 있으며 가격대가 본문에 표기되어 있음 (예: 옛날 토스트 도시락 13,200원, 파르페 8,800원, 아메리카노 5,800원).",제주 서귀포시 안덕면 화순중앙로124번길 26-1 비밀역,021-uk1p_Bc,25837,제주 카페|제주시 카페
원앤온리,안덕,low,산방산뷰|대형,,,AribLn4y3LM,9449,제주시 카페
원앤온리,안덕,high,주차편함|오션뷰,풍경 좋은 카페로 주차장이 넓어 주차 편리. 카멜리아힐에서 약 10km 거리.,서귀포시 안덕면 산방로 141,0-DljXiaSkI,7214,위미 카페
원앤온리 제주,안덕,high,오션뷰|뷰,산방산과 바다를 한눈에 담을 수 있는 뷰맛집.,제주 서귀포시 안덕면 산방로 141 원앤온리,5be5L8eAVi4,1943,서귀포 카페
위이,안덕,high,조용함,드립커피 + 분위기 느좋,제주 서귀포시 안덕면 신화역사로682번길 12,SrFxvaKAe_k,138484,애월 카페|한림 카페|한림 맛집|협재 카페|함덕 카페|월정리 카페|월정리 맛집|성산 카페|표선 카페|서귀포 카페|제주 오션뷰 카페|제주 감성 카페|제주 브런치 카페|제주 조용한 카페|곽지 카페
위이,안덕,high,브런치,본문에 주소(제주 서귀포시 안덕면 신화역사로682번길 12)가 명시된 카페로 소개됨.,제주 서귀포시 안덕면 신화역사로682번길 12,JPVexkWBTwM,8776,제주 브런치 카페
이지고잉,안덕,high,브런치,본문에 주소(제주 서귀포시 안덕면 평화로319번길 133)가 명시된 브런치 카페.,제주 서귀포시 안덕면 평화로319번길 133,JPVexkWBTwM,8776,제주 브런치 카페
카페  루시아,안덕,high,오션뷰,오션뷰 카페.,제주특별자치도 서귀포시 안덕면 난드르로 49-17,SZ5Q6_6TVw8,2114,한림 카페|협재 카페|제주 오션뷰 카페
카페 루시아,안덕,mid,오션뷰|대형,절벽과 파다가 보이는 오션뷰가 특징이다.,,S4CQw6Ju7rM,1759,제주 오션뷰 카페
카페 루시아 본점,안덕,high,키즈친화,키즈존이 마련되어 있음.,제주 서귀포시 안덕면 난드르로 49-17,v7WxGQUrE8A,121426,서귀포 카페
카페 을리,안덕,high,산방산뷰|조용함,"한라산 뷰를 즐길 수 있는 카페로, 매주 토요일은 정기휴무.",제주 서귀포시 안덕면 병악로 90,5be5L8eAVi4,1943,서귀포 카페
해녀커피,안덕,low,오션뷰,,,BEy6jwOlsFE,363,제주 카페|서귀포 카페
